coinc_event_id,simulation_id,far,snr,searched_area,searched_prob,searched_prob_dist,searched_vol,searched_prob_vol,offset,runtime,distmean,diststd,log_bci,log_bsn,area(20),area(50),area(90),dist(20),dist(50),dist(90),vol(20),vol(50),vol(90),event_id,percent_coverage,texp_sched (ks),tiles_to_90pct,tiles_total,visit_total
5137,5137,0.0,56.16982091001665,0.0188513221092351,0.1354797818872011,0.1860372044091185,0.8731924708152626,0.6323164234530503,0.061578551634374,100.62998832575975,66.1165259275838,3.048317365168494,41.38707337990105,1041.1717937146857,0.0289935683819401,0.0903578640050419,0.3118368110494766,1.062236760895658,2.8356062482998112,7.130219068370785,0.1540522378078129,0.5611645542175786,2.613425012258308,5137,100.00000000000011,0.3,1,5,2
5154,5154,0.0,11.78812932905668,3.3932379796622305,0.5942135637442778,0.4746282496701309,20623.019606607588,0.4343214377496504,0.8592167794524501,144.18734697438776,403.13058190212126,91.22824691419969,19.21584572175802,19.196134053158666,0.7540293379536384,2.5281485770998047,9.9555198719867,45.9301578207033,122.33406719448844,299.2118029754988,6603.298710530538,26501.67955879844,145160.70976683166,5154,99.97860148995238,2.184146043261091,3,3,2
5183,5183,0.0,20.88153314916183,0.8130657187983278,0.3032849313379861,0.85746600148679,7024.416073385206,0.4955744697574134,0.3465484760364701,88.63965737633407,326.40566387571573,55.27796169068862,20.61322778717517,115.92814745462567,0.5001510573066537,1.573560271467468,5.466572509256108,27.76440121980721,73.9762332437395,181.3646810563321,1919.7225378460323,7133.875442543397,33244.76842749174,5183,99.7334736732808,0.8135599704634768,1,1,2
5282,5282,0.0,12.7645581646185,2.2170794045860616,0.340727714588861,0.0019531107995054,63386.86562977679,0.739266139340265,0.9832272706955184,80.20019235275686,333.3945134768712,87.08006610119229,9.132115072998062,28.96552773451449,1.179817951340672,3.759906368035173,19.283047596660623,42.34094567262338,112.97330387397903,281.02587242571127,6237.843040125992,24320.311572515697,189219.7456284209,5282,94.64748518855274,1.7785778738457103,1,3,2
5450,5450,0.0,29.58638693287287,8.992900268805256,0.1835837462455042,0.5896857020669046,11343.190778210806,0.1286064460836353,3.995873058798324,50.35634724498959,226.8312998757544,54.435600990929046,10.0956572824432,274.7779499812538,9.935983130921992,33.40458630675018,136.00270075851842,27.099500640749653,72.39338855613906,180.7089173069601,19597.775891913243,76371.35319882416,383185.9718868228,5450,96.42761830732266,0.3791122877080933,11,11,2
5578,5578,0.0,12.6738236009948,36.36501997141156,0.7283620203717551,0.8912978146488522,858523.3150442741,0.8403431405666578,3.0960070411938867,90.60888250696009,428.4991970811402,105.98884982100012,17.811256742404357,25.406296793038152,6.142526128130246,18.956854999275944,70.03562117703416,52.46405940523141,139.91436989206545,345.39122906160014,61636.30019557659,230282.85656835267,1237116.90615551,5578,98.58256181607958,5.076860994686616,3,3,2
5605,5605,0.0,11.24775902503728,22.228167634889143,0.3667152606408713,0.2598439247135021,75112.74439484585,0.1055722025070172,8.346789609539227,108.32667269000376,480.8108616144764,126.61965110746684,5.463243438155299,13.724274048137996,10.745139968394362,34.07360511737445,121.07411075111492,62.04788385170178,165.69749546047512,413.64029602031786,162210.14363922586,620323.9659458599,3076631.694432636,5605,92.3921054476858,3.182445935262129,4,4,2
5612,5612,0.0,14.59606209758018,1.6261314375966671,0.3443149219724639,0.2503115623737172,6027.557209521343,0.3006221132142483,0.609370813573991,100.31469689891674,290.6565468751477,72.54086499550081,10.890875529851918,45.09531407761951,0.7258066209265466,3.322479973501674,17.31881159509184,36.86204062173988,98.11367177664354,238.87252348921237,3198.134747176043,15349.574971235184,97627.99885659407,5612,99.5804521143875,2.121553840187812,4,4,2
5751,5751,0.0,61.13364430032968,0.161465671979102,0.6590638179362128,0.7222227263164626,15.46368583246502,0.6056870154244787,0.2050549868232532,158.89575419947505,97.35038672374826,11.759712649018756,46.4061841858855,1245.527455056921,0.0332147690277359,0.1035966984231577,0.3509261317304383,5.909640791418624,15.744910727518402,38.59618926097778,2.9725704723355566,10.86114108601171,48.51453714755521,5751,99.9999999999999,0.3,1,1,2
5774,5774,0.0,17.5237738373975,4.789875061146484,0.9136614921694765,0.5744787340429574,24794.80081049227,0.8627013567986578,1.8192700320824895,143.19257366284728,320.72327904109693,63.89029889865481,21.349626298619143,73.28574665484487,0.4287090758078334,1.3269404619251168,4.48820725432928,32.22602846088478,85.85139571752364,210.1182272367793,1812.430173809002,6627.936727910181,30250.097218921248,5774,99.99803162769231,0.7693953372670528,1,4,2
6040,6040,0.0,20.15362441374574,5.4881936018888,0.4109137559288512,0.6120068013267753,8732.244123467544,0.3061167489756133,2.3175869133481646,84.84581383201294,270.5266403142789,44.576645991426034,25.470418530479428,106.777022975387,2.210225189455887,7.35574435596212,28.00539223331465,22.19870966634079,59.19472276006749,145.9773138302415,4878.279649547471,19388.23155475832,95874.78596599534,6040,97.5255590117614,0.5657866297031449,1,1,2
6056,6056,0.0,27.78145343161811,0.1598264265782989,0.1786366453999217,0.4935629263888225,43.27533455746855,0.0818681710568792,0.2246254313648601,111.53431580308823,175.80363348044187,29.798796470056928,22.978126980465447,232.8185109656426,0.1813345636113166,0.5697097034080166,1.9632105085963487,15.046913576182874,40.07576562625553,97.9724449571324,123.28599723755558,456.6787160895977,2106.024838844673,6056,99.99999999999844,0.3,1,2,2
6147,6147,0.0,18.33289241460764,0.3270294574602086,0.1067035930655714,0.2273756062896108,2414.5133608293854,0.068209137203,0.2600999269540512,116.35564165562393,477.4371884288249,98.11536072222243,18.867689349231973,85.86174882399082,0.6475234878389126,2.026783285170115,7.083248055473812,49.74477847458206,132.4338355199436,322.84723065049985,8396.40289774223,31021.969943778957,146289.32176029775,6147,99.99982422393472,7.515733830264352,3,3,2
6222,6222,0.0,24.38155249234564,0.113927555355813,0.1481487682385771,0.8400677390037499,271.8418310349684,0.3907098553732802,0.1895553166301623,129.25200262852013,161.53268139765305,34.70949527365115,17.237261144631404,170.18241937545696,0.1593223920735152,0.517796536477254,2.2924277022017034,17.539314805836796,46.7154197237725,114.19652408830056,106.61874018442488,412.76501896734425,2459.121654872559,6222,99.9999918903585,0.3193436090587259,8,21,2
6241,6241,0.0,13.86090081890496,0.8827336483324602,0.1262773350507578,0.5913883098429538,6222.094725066051,0.0928273669128514,0.5185976680344571,124.60699298419058,433.02226203712377,95.16208912384772,14.942730461043627,35.486644715222965,1.475035426044874,4.871996923658294,19.01365314710008,48.08602149635476,128.05988583593188,312.9463306468637,15706.767563012823,62033.760175575735,317681.3102471707,6241,99.99302866882329,4.221932677278425,1,2,2
